g band,r band,average stellar age [Gyr]
-20.0675106048584,-20.165761947631836,11.849789075038528
-21.401277542114258,-21.354835510253906,11.4171415388433
-21.624473571777344,-21.65428352355957,11.609537177416573
-21.689918518066406,-21.703277587890625,11.603228181115405
-21.8046932220459,-21.901655197143555,11.78445778434503
-21.020780563354492,-20.993431091308594,11.483936070904509
-19.695451736450195,-19.736433029174805,11.846464998168505
-21.861980438232422,-21.918222427368164,11.718816615314969
-21.20645523071289,-21.202373504638672,11.517211278419285
-20.573467254638672,-20.59515953063965,11.569767967729316
-21.802873611450195,-21.82317543029785,11.597806021805589
-20.25130271911621,-20.27472686767578,11.914705265605281
-21.313928604125977,-21.33335304260254,11.504622921523515
-19.837188720703125,-19.816436767578125,11.47072434926764
-22.427101135253906,-22.447336196899414,11.595648866851207
-21.681371688842773,-21.71271514892578,11.582191075083736
-22.249828338623047,-22.33561134338379,11.719729669390185
-21.05072021484375,-20.979877471923828,11.232396485375158
-20.88525390625,-20.893421173095703,11.494049684986326
-20.36781120300293,-20.416828155517578,11.734286856634403
-22.171175003051758,-22.212509155273438,11.548450544758552
-21.983076095581055,-22.014394760131836,11.564143531434695
-22.175457000732422,-22.223163604736328,11.73156512783236
-21.993297576904297,-22.006959915161133,11.643952977328574
-22.231515884399414,-22.26662254333496,11.703463237904813
-21.100589752197266,-21.07778549194336,11.533084790408443
-20.466341018676758,-20.466955184936523,11.670790701038346
-20.79087257385254,-20.84050750732422,11.627883011572543
-20.733108520507812,-20.764829635620117,11.650148158974487
-20.790077209472656,-20.81849479675293,11.600338022321486
-22.3364315032959,-22.274003982543945,11.287526399464088
-22.146453857421875,-22.16607666015625,11.521890802552129
-21.619930267333984,-21.64781951904297,11.552852777696266
-21.491811752319336,-21.492835998535156,11.513648329644848
-21.434301376342773,-21.432693481445312,11.734740277770458
-21.853382110595703,-21.863033294677734,11.532092012892255
-21.51453399658203,-21.556291580200195,11.574160536162992
-21.067583084106445,-21.074785232543945,11.654856753954387
-20.5234375,-20.572107315063477,11.72064241190568
-20.255184173583984,-20.2672176361084,11.52712149701384
-20.254335403442383,-20.326332092285156,11.7281577771586
-22.242109298706055,-22.342018127441406,11.799011847296775
-21.329442977905273,-21.350229263305664,11.552852777696266
-21.256576538085938,-21.29864501953125,11.542001096020037
-21.860971450805664,-21.812007904052734,11.441503082543871
-21.068946838378906,-21.095104217529297,11.666584128062134
-21.552845001220703,-21.54778480529785,11.481908240135311
-21.75147247314453,-21.778419494628906,11.631688545324854
-20.226240158081055,-20.190256118774414,11.568057797049912
-21.539958953857422,-21.53697967529297,11.52363567654696
-22.096717834472656,-22.162729263305664,11.676852414727215
-20.97508430480957,-20.982553482055664,11.543978087849297
-21.9776668548584,-21.97068214416504,11.530353363828313
-22.087459564208984,-22.124858856201172,11.54413221927491
-21.852685928344727,-21.85155487060547,11.47225245426107
-20.07564926147461,-20.069622039794922,11.61307455311102
-20.318588256835938,-20.306501388549805,11.51889676689804
-21.49788475036621,-21.51085090637207,11.47346169946618
-21.943334579467773,-21.944358825683594,11.540764873867275
-21.931608200073242,-21.938596725463867,11.42598140020674
-22.016592025756836,-22.0136775970459,11.551376009635757
-21.856998443603516,-21.831697463989258,11.525130352751777
-21.217262268066406,-21.247295379638672,11.686609199232473
-20.907649993896484,-20.877670288085938,11.54002280978599
-20.098413467407227,-20.110599517822266,11.83105929006564
-21.44980239868164,-21.91233253479004,12.434503045365627
-22.12591552734375,-22.269397735595703,11.889248836663494
-21.676910400390625,-21.624757766723633,11.312354193629446
-20.587299346923828,-20.563186645507812,11.643775623692203
-21.123462677001953,-21.090110778808594,11.576840416471072
-21.806884765625,-21.811416625976562,11.523386601077021
-19.90062141418457,-19.886173248291016,11.681504050588396
-20.476200103759766,-20.460369110107422,11.568057797049912
-20.416900634765625,-20.406108856201172,11.687072649521163
-20.603656768798828,-20.57318878173828,11.73156512783236
-21.04905891418457,-21.047941207885742,11.539280282276417
-21.85851287841797,-21.902616500854492,11.638332861074424
-21.5538387298584,-21.550796508789062,11.474797458397497
-21.98811149597168,-22.109241485595703,11.857595069904992
-21.875471115112305,-21.839452743530273,11.363963257946802
-21.367036819458008,-21.416366577148438,11.714016230531596
-21.145055770874023,-21.134546279907227,11.602987345377162
-21.773120880126953,-21.82733726501465,11.665882117457837
-21.86758041381836,-21.845706939697266,11.482922417775471
-21.22274398803711,-21.281551361083984,11.776031459618896
-20.257286071777344,-20.29106903076172,11.836028010246823
-21.700382232666016,-21.732515335083008,11.560467695871907
-21.41781997680664,-21.4154052734375,11.56659062437448
-21.164108276367188,-21.149229049682617,11.587287029868747
-22.002613067626953,-22.05565643310547,11.57635352002557
-21.401859283447266,-21.40727424621582,11.371932785322404
-21.368406295776367,-21.446022033691406,11.704095498878477
-20.842348098754883,-20.87987518310547,11.612115938940786
-20.676435470581055,-20.62548828125,11.630143252595257
-21.50676727294922,-21.542333602905273,11.643952977328574
-21.22809600830078,-21.250829696655273,11.63406374606598
-20.97771644592285,-20.961645126342773,11.47505163763287
-21.970548629760742,-22.048995971679688,11.789817412457875
-21.323917388916016,-21.357759475708008,11.728385075443777
-21.673654556274414,-21.73990249633789,11.73745807928155
-21.636091232299805,-21.657487869262695,11.596720336171794
-21.6602840423584,-21.69200325012207,11.651267375636166
-22.10696792602539,-22.123058319091797,11.57219413660921
-21.558319091796875,-21.55797004699707,11.594305232254419
-20.63153839111328,-20.65091896057129,11.715503252036907
-20.821887969970703,-20.82185935974121,11.542001096020037
-20.389524459838867,-20.47599983215332,11.913876017291638
-19.657060623168945,-19.657718658447266,11.776920008719019
-21.559385299682617,-21.621952056884766,11.69911814772728
-20.94520378112793,-20.930070877075195,11.617981758027836
-21.708498001098633,-21.718032836914062,11.549405627088737
-21.170780181884766,-21.186986923217773,11.756384989133924
-20.751890182495117,-20.81768035888672,11.687304363225739
-20.941612243652344,-20.982656478881836,11.567568771235024
-21.885013580322266,-21.90253257751465,11.578057519199813
-21.15907096862793,-21.15511703491211,11.50110376881138
-21.17363166809082,-21.22996711730957,11.643539402722775
-21.529888153076172,-21.541336059570312,11.586317288524185
-20.940265655517578,-20.933090209960938,11.635250378786854
-21.899145126342773,-21.93842887878418,11.732699646306843
-21.56591033935547,-21.562509536743164,11.544965805097057
-21.18812370300293,-21.179412841796875,11.579274034801395
-20.796798706054688,-20.810327529907227,11.571477360029718
-21.822227478027344,-21.8555850982666,11.693320299778387
-20.289316177368164,-20.273862838745117,11.646374122712214
-21.982343673706055,-22.016071319580078,11.585710795705525
-20.226408004760742,-20.252405166625977,11.729066925199529
-21.23029136657715,-21.21809959411621,11.59961501482888
-20.7166805267334,-20.69746208190918,11.515148862787687
-21.231000900268555,-21.248533248901367,11.537918729478093
-21.488895416259766,-21.496517181396484,11.588498542966267
-21.539154052734375,-21.57522964477539,11.563408819556013
-21.61012077331543,-21.701622009277344,11.762153070088715
-21.37246322631836,-21.398866653442383,11.584012431250999
-21.585241317749023,-21.608898162841797,11.65838155064514
-21.644636154174805,-21.672700881958008,11.69401345880059
-21.37714195251465,-21.376306533813477,11.480639940545332
-20.939897537231445,-20.974435806274414,11.58558941341255
-21.255048751831055,-21.229026794433594,11.441503082543871
-21.823989868164062,-22.06729507446289,12.12084232853719
-20.366365432739258,-20.329490661621094,11.443951697829533
-21.020553588867188,-21.018390655517578,11.52911095096929
-21.586551666259766,-21.613250732421875,11.791141293648149
-21.129405975341797,-21.153894424438477,11.591887398594904
-21.024972915649414,-21.005126953125,11.496319617560154
-21.459287643432617,-21.479387283325195,11.62550114821539
-21.58770751953125,-21.619565963745117,11.570500890454843
-21.36735725402832,-21.372095108032227,11.57635352002557
-21.17567253112793,-21.118484497070312,11.458975790618014
-21.46824073791504,-21.46501350402832,11.526872534089158
-20.299530029296875,-20.3072452545166,11.725200307979872
-21.634323120117188,-21.673580169677734,11.734740277770458
-21.000646591186523,-21.035646438598633,11.709720935551584
-21.325420379638672,-21.274742126464844,11.24078166154855
-21.6585636138916,-21.69814682006836,11.623832432542283
-20.38274383544922,-20.407976150512695,11.68196860435096
-21.232498168945312,-21.230751037597656,11.511144570153977
-21.318592071533203,-21.33078384399414,11.573489929407259
-20.789440155029297,-20.796878814697266,11.826945645753959
-19.614280700683594,-19.647619247436523,11.667636533395429
-20.824792861938477,-20.920812606811523,11.896795413108862
-21.483793258666992,-21.507822036743164,11.629905426606758
-20.840627670288086,-20.83806800842285,11.587044314631925
-20.67987060546875,-20.738218307495117,11.691008444306792
-21.3172607421875,-21.31214714050293,11.365492646320638
-20.11478042602539,-20.124597549438477,11.711612018615881
-19.908910751342773,-19.9874210357666,11.836459345620352
-21.343679428100586,-21.372695922851562,11.56114219478762
-21.380264282226562,-21.410669326782227,11.625024411256543
-21.29648780822754,-21.344650268554688,11.814253968886618
-20.893661499023438,-20.860424041748047,11.370871897885905
-20.230207443237305,-20.217716217041016,11.896795413108862
-21.290584564208984,-21.366601943969727,11.750094990454938
-21.327730178833008,-21.39415168762207,11.65226825691261
-21.720252990722656,-21.67861557006836,11.46306874619376
-21.51968002319336,-21.523578643798828,11.612595261663168
-21.333444595336914,-21.331104278564453,11.625441557799766
-21.568700790405273,-21.608562469482422,11.633114068232429
-20.918148040771484,-20.95053482055664,11.574769914166996
-21.63804817199707,-21.636058807373047,11.572453313050516
-21.765871047973633,-21.82774543762207,11.700816841259218
-21.63316535949707,-21.61335563659668,11.369544600308783
-20.50857925415039,-20.58124351501465,11.892711337476563
-20.74310874938965,-20.790178298950195,11.783129732530865
-20.842851638793945,-20.837343215942383,11.616905433858173
-21.135372161865234,-21.145435333251953,11.614033042165584
-20.248273849487305,-20.263690948486328,11.671724260085407
-19.785755157470703,-19.820968627929688,11.737910719076021
-21.448463439941406,-21.453060150146484,11.544471766865644
-20.9609432220459,-20.967477798461914,11.569767967729316
-21.213478088378906,-21.258121490478516,11.483936070904509
-21.783475875854492,-21.84282684326172,11.68602965163027
-21.155614852905273,-21.197633743286133,11.649205221107799
-21.269821166992188,-21.320959091186523,11.708287368811332
-21.096967697143555,-21.14702033996582,11.668922061137447
-20.68304443359375,-20.702655792236328,11.672890844152938
-20.036718368530273,-19.97789764404297,11.571477360029718
-21.01667022705078,-21.041790008544922,11.662369487404227
-21.54444694519043,-21.62351417541504,11.813899474207036
-21.33078384399414,-21.365997314453125,11.585832176022912
-20.645132064819336,-20.649837493896484,11.53952766897623
-20.93439292907715,-20.97459602355957,11.60130185768113
-19.700027465820312,-19.72800636291504,11.68196860435096
-20.31316375732422,-20.295942306518555,11.684754133681748
-21.04688835144043,-21.074867248535156,11.468398459789952
-21.73991584777832,-21.792709350585938,11.63406374606598
-19.690366744995117,-19.69598960876465,11.565611960483231
-19.786983489990234,-19.819669723510742,11.722409898853808
-21.2914981842041,-21.336421966552734,11.677550844919615
-20.132177352905273,-20.09263801574707,11.763997655180825
-21.116943359375,-21.155202865600586,11.66705196846065
-21.3007869720459,-21.353620529174805,11.613553813279953
-21.553239822387695,-21.59747314453125,11.6679871723845
-19.999080657958984,-19.998037338256836,11.642120563349557
-21.472314834594727,-21.480350494384766,11.53779501113012
-19.816017150878906,-19.85767364501953,11.825644761725366
-20.499542236328125,-20.51523208618164,11.710351481242702
-21.08871841430664,-21.125869750976562,11.698397724937628
-21.013763427734375,-20.95607566833496,11.571477360029718
-20.852842330932617,-20.912452697753906,11.750657408458693
-21.27965545654297,-21.322675704956055,11.634894467318897
-20.722517013549805,-20.78824234008789,11.795493101697112
-20.870004653930664,-20.838823318481445,11.485456109361259
-20.889602661132812,-20.892391204833984,11.499593838582676
-21.07733726501465,-21.090023040771484,11.581705305100952
-20.7165470123291,-20.744937896728516,11.74265734514088
-20.9172306060791,-20.95603370666504,11.640227442904656
-21.18465805053711,-21.214468002319336,11.605272930631797
-21.128658294677734,-21.15733528137207,11.679993271793355
-21.563064575195312,-21.595256805419922,11.67099487949805
-21.04664421081543,-21.102996826171875,11.688809932825816
-20.829225540161133,-20.836753845214844,11.597685613711553
-20.58562660217285,-20.581323623657227,11.512396550777833
-20.46491050720215,-20.4957275390625,11.658616321347758
-19.798234939575195,-19.823293685913086,11.557768708293446
-21.294490814208984,-21.31271743774414,11.632638989443132
-20.36924934387207,-20.350109100341797,11.532092012892255
-20.982519149780273,-20.991323471069336,11.528613537671019
-20.99357795715332,-21.021137237548828,11.631213179979223
-20.74460792541504,-20.749732971191406,11.73201891962606
-19.72974967956543,-19.784217834472656,11.769800349598585
-21.51284408569336,-21.517763137817383,11.550883559565083
-21.1397705078125,-21.180391311645508,11.658616321347758
-20.168508529663086,-20.207412719726562,11.755487643793106
-20.59356117248535,-20.621065139770508,11.707369363744164
-21.081453323364258,-21.060943603515625,11.543298542405086
-20.549686431884766,-20.540822982788086,11.394639963563817
-20.59217643737793,-20.599525451660156,11.594063523173233
-20.948226928710938,-20.98451042175293,11.647790196812172
-21.254384994506836,-21.237993240356445,11.487481057923357
-20.390880584716797,-20.36147689819336,11.543978087849297
-20.779617309570312,-20.807748794555664,11.566835172992041
-21.032814025878906,-21.114242553710938,11.754365272331698
-21.100053787231445,-21.105449676513672,11.632638989443132
-20.314783096313477,-20.331825256347656,11.676619589353667
-19.462446212768555,-19.507556915283203,11.799890721649673
-20.723386764526367,-20.717693328857422,11.51164546517884
-21.4315242767334,-21.44342613220215,11.477974507548236
-21.20262908935547,-21.25840950012207,11.4594879201732
-20.63445281982422,-20.634239196777344,11.66880513464249
-20.276636123657227,-20.29850959777832,11.611636391106913
-21.68155860900879,-21.729015350341797,11.706795357782745
-20.627792358398438,-20.705780029296875,11.887988355335802
-20.429935455322266,-20.43712043762207,11.555312117775891
-20.29264259338379,-20.306692123413086,11.643539402722775
-21.18137550354004,-21.20160484313965,11.554328477364404
-20.581708908081055,-20.510791778564453,11.456926944505055
-20.99540901184082,-21.02305030822754,11.686145526596794
-20.46790313720703,-20.48546600341797,11.645901843226875
-20.742355346679688,-20.736684799194336,11.523137517571634
-21.419429779052734,-21.456958770751953,11.625262783631285
-21.100662231445312,-21.134998321533203,11.568607620691985
-20.78777313232422,-20.793750762939453,11.515649106890017
-20.477907180786133,-20.455533981323242,11.797638017677734
-21.18363380432129,-21.19393539428711,11.604250820721777
-20.787790298461914,-20.78923988342285,11.532588417688595
-21.823348999023438,-21.819488525390625,11.573398354400407
-21.239675521850586,-21.278980255126953,11.643539402722775
-21.144794464111328,-21.1560001373291,11.52712149701384
-20.22256851196289,-20.289052963256836,11.716532115363401
-19.971092224121094,-20.010629653930664,11.722466771584108
-21.150606155395508,-21.179052352905273,11.64141094260605
-21.453798294067383,-21.502939224243164,11.66787023052715
-20.918670654296875,-20.973936080932617,11.68985156000695
-19.75727653503418,-19.800518035888672,11.7333799243177
-20.000839233398438,-20.014404296875,11.6534451549404
-20.416946411132812,-20.38334083557129,11.385819432546676
-20.58738136291504,-20.55958366394043,11.608757089724627
-19.951431274414062,-19.926837921142578,11.515649106890017
-21.16051483154297,-21.16851806640625,11.547433170171844
-20.406858444213867,-20.394779205322266,11.620729860118143
-21.256118774414062,-21.293901443481445,11.653915783042851
-20.105628967285156,-20.115970611572266,11.77558685672249
-20.45474624633789,-20.471790313720703,11.765338233553159
-21.0712890625,-21.085865020751953,11.600338022321486
-20.23430633544922,-20.261014938354492,11.713329452482494
-19.835222244262695,-19.8463191986084,11.677783639672594
-20.393564224243164,-20.397058486938477,11.707484121002695
-20.864341735839844,-20.911983489990234,11.676852414727215
-20.497087478637695,-20.4246883392334,11.8236919126769
-20.356019973754883,-20.37531280517578,11.55383660934389
-19.408212661743164,-19.470844268798828,11.657442198205477
-20.674848556518555,-20.720335006713867,11.724175788194293
-20.1954402923584,-20.1607608795166,11.57635352002557
-20.954090118408203,-20.981212615966797,11.676212126533217
-20.788570404052734,-20.807861328125,11.562674036185976
-20.867807388305664,-20.91042709350586,11.59991634125417
-20.026538848876953,-20.017148971557617,11.60130185768113
-21.03110694885254,-21.108129501342773,11.776253560635851
-20.117998123168945,-20.166318893432617,11.798572366177499
-20.247648239135742,-20.262252807617188,11.67125749589605
-20.249237060546875,-20.243623733520508,11.577327281287968
-20.948320388793945,-20.981447219848633,11.644721009136909
-20.75791358947754,-20.79798126220703,11.63026216267337
-20.462602615356445,-20.458478927612305,11.542495685408626
-20.714218139648438,-20.71170425415039,11.641884095191774
-20.84473991394043,-20.886150360107422,11.58376960942675
-20.000289916992188,-20.045942306518555,11.73926788746738
-19.425846099853516,-19.493030548095703,11.893969005350762
-19.83141326904297,-19.846542358398438,11.762544301687909
-21.02408790588379,-21.04986000061035,11.638688217444964
-20.031185150146484,-20.02408218383789,11.56512277596296
-20.268333435058594,-20.279624938964844,11.63026216267337
-20.214937210083008,-20.196762084960938,11.647790196812172
-20.985706329345703,-21.011293411254883,11.62865642251991
-20.50925064086914,-20.52988052368164,11.628001958586731
-20.683795928955078,-20.695043563842773,11.544471766865644
-20.525348663330078,-20.55491828918457,11.56463316958305
-20.707130432128906,-20.752696990966797,11.61379333474124
-20.413818359375,-20.407407760620117,11.632638989443132
-20.45546531677246,-20.499835968017578,11.758178753009254
-20.295787811279297,-20.279882431030273,11.493545297558548
-19.751327514648438,-19.791032791137695,11.728385075443777
-20.434202194213867,-20.460290908813477,11.560467695871907
-20.928255081176758,-20.925317764282227,11.490641191217824
-20.68954086303711,-20.686494827270508,11.620132770124435
-20.938554763793945,-20.935829162597656,11.619296491149235
-19.69308090209961,-19.765226364135742,11.778252137569456
-20.627330780029297,-20.648052215576172,11.61307455311102
-19.77871322631836,-19.792322158813477,11.692049170601006
-20.477907180786133,-20.504724502563477,11.776031459618896
-20.40717887878418,-20.439367294311523,11.662369487404227
-20.95412826538086,-20.98181915283203,11.519521175872718
-20.911972045898438,-20.956100463867188,11.688925762029971
-20.759328842163086,-20.7818546295166,11.662486712009748
-20.63560676574707,-20.659666061401367,11.603468814943176
-20.04929542541504,-20.073833465576172,11.638332861074424
-20.795185089111328,-20.807594299316406,11.622162367472159
-20.38189125061035,-20.40770149230957,11.639517250094228
-20.25197982788086,-20.293367385864258,11.609237213136648
-19.62441062927246,-19.671615600585938,11.609957145643289
-19.97625732421875,-20.021472930908203,11.820976495940577
-19.677324295043945,-19.686473846435547,11.74604131438517
-20.486722946166992,-20.53465461730957,11.816079603553456
-19.887876510620117,-19.87576675415039,11.558259540379648
-19.878650665283203,-19.896841049194336,11.595512882515619
-19.436296463012695,-19.493013381958008,11.898782013869528
-20.26626968383789,-20.320606231689453,11.786559203019692
-20.330995559692383,-20.35405921936035,11.479625075429567
-20.28357696533203,-20.25014877319336,11.497075722125011
-20.53505516052246,-20.53425407409668,11.584254856058259
-20.41098403930664,-20.375261306762695,11.480132721485177
-19.969350814819336,-19.9421329498291,11.563653861522447
-20.777191162109375,-20.762168884277344,11.528862052351666
-21.27884864807129,-21.35683250427246,11.81128017381892
-20.493724822998047,-20.555021286010742,11.791527242025433
-19.55777931213379,-19.591419219970703,11.705991555124356
-19.88789176940918,-19.879375457763672,11.693089359318002
-20.710588455200195,-20.708541870117188,11.565611960483231
-20.065631866455078,-20.06545066833496,11.532092012892255
-20.212499618530273,-20.225980758666992,11.640227442904656
-19.450498580932617,-19.502397537231445,11.774253060026425
-21.129554748535156,-21.167938232421875,11.69112423728511
-20.3272647857666,-20.342636108398438,11.62597766054758
-20.527294158935547,-20.544984817504883,11.50110376881138
-19.855491638183594,-19.904151916503906,11.823040519142978
-19.43778419494629,-19.527694702148438,11.887830730756352
-20.366771697998047,-20.36723518371582,11.591887398594904
-21.09412384033203,-21.140756607055664,11.631688545324854
-20.919559478759766,-20.93917465209961,11.652503806154161
-20.51883888244629,-20.539573669433594,11.632995204811177
-20.20298957824707,-20.23902130126953,11.823583445616162
-20.041086196899414,-20.04161834716797,11.640700866035296
-20.643234252929688,-20.671966552734375,11.795933354250362
-20.505416870117188,-20.528644561767578,11.526125989167397
-20.757184982299805,-20.78900718688965,11.6856818234374
-20.302963256835938,-20.33612823486328,11.790644987280363
-19.924673080444336,-19.917463302612305,11.738815527957343
-20.952829360961914,-20.983877182006836,11.607556256302125
-20.605981826782227,-20.63275718688965,11.673590433519399
-20.396312713623047,-20.42067527770996,11.706680589165781
-19.759824752807617,-19.76691246032715,11.514648979113003
-20.290037155151367,-20.307754516601562,11.688346788717856
-19.623628616333008,-19.691869735717773,11.85983486781616
-19.52237319946289,-19.57187843322754,11.869829906326112
-19.64689064025879,-19.66720199584961,11.727475646501738
-19.706626892089844,-19.738800048828125,11.705991555124356
-20.21796417236328,-20.237468719482422,11.73201891962606
-20.48106575012207,-20.508960723876953,11.640227442904656
-20.669431686401367,-20.669591903686523,11.525627990959775
-20.523279190063477,-20.56854248046875,11.684290147068518
-20.826833724975586,-20.850570678710938,11.69816714332789
-20.17593002319336,-20.218210220336914,11.740172326250892
-19.764944076538086,-19.77277183532715,11.65061958154808
-20.331279754638672,-20.331207275390625,11.495563046381054
-20.82904815673828,-20.876583099365234,11.665180037693055
-20.157306671142578,-20.15407371520996,11.573916615245125
-19.740758895874023,-19.744352340698242,11.669856634761715
-19.695575714111328,-19.702648162841797,11.633588922679843
-20.000337600708008,-20.01988410949707,11.754758284972304
-20.030426025390625,-20.074249267578125,11.660962834578983
-21.001920700073242,-21.04490852355957,11.702082934013891
-20.130937576293945,-20.173690795898438,11.736552519335106
-20.261919021606445,-20.311124801635742,11.60797653148574
-20.43604850769043,-20.459453582763672,11.629786510696507
-20.357271194458008,-20.41179656982422,11.76623142481236
-20.328716278076172,-20.339550018310547,11.594728009919585
-20.650381088256836,-20.661699295043945,11.655327096780255
-20.249469757080078,-20.29004669189453,11.667519585777871
-20.142427444458008,-20.124937057495117,11.656737362198761
-20.46169662475586,-20.438011169433594,11.592492222315075
-19.783933639526367,-19.797115325927734,11.627883011572543
-19.91263771057129,-19.970027923583984,11.868981225155194
-19.4725284576416,-19.52044677734375,11.767347273033382
-20.094810485839844,-20.15292739868164,11.801646987000737
-20.065969467163086,-20.040424346923828,11.582191075083736
-20.38929557800293,-20.418489456176758,11.71378731207485
-19.985107421875,-19.962060928344727,11.52014474962977
-19.581750869750977,-19.61714744567871,11.869193452797646
-20.147090911865234,-20.149438858032227,11.646374122712214
-20.122316360473633,-20.115161895751953,11.710122250664309
-20.544267654418945,-20.593902587890625,11.702773120095769
-19.966976165771484,-20.03406524658203,11.96427131192942
-19.92283058166504,-19.961265563964844,11.735419972209744
-20.741914749145508,-20.775781631469727,11.797473252137198
-20.0977783203125,-20.120851516723633,11.587044314631925
-20.520221710205078,-20.5499324798584,11.694475462880433
-20.600383758544922,-20.58895492553711,11.624070843862064
-20.755840301513672,-20.767545700073242,11.625024411256543
-20.224369049072266,-20.254426956176758,11.67824901414961
-19.68547248840332,-19.759611129760742,11.874596973822419
-20.053749084472656,-20.127025604248047,11.840338564857218
-20.105756759643555,-20.147279739379883,11.682433127551347
-21.07732391357422,-21.132827758789062,11.833869211420822
-20.677959442138672,-20.68097686767578,11.61977437655434
-20.273740768432617,-20.263530731201172,11.651090780417585
-19.81688690185547,-19.858461380004883,11.804278809705544
-20.069355010986328,-20.071571350097656,11.633114068232429
-20.057615280151367,-20.08002281188965,11.601060959148997
-20.03093147277832,-20.08781623840332,11.811498645863129
-20.95950698852539,-20.992971420288086,11.665648162686765
-20.75642204284668,-20.752857208251953,11.625024411256543
-19.61840057373047,-19.645294189453125,11.842275142110974
-20.45094871520996,-20.440454483032227,11.57452601305317
-20.34614372253418,-20.377403259277344,11.711497329502333
-20.514644622802734,-20.54680061340332,11.725200307979872
-20.253337860107422,-20.273712158203125,11.672657696442322
-20.02193832397461,-20.05080795288086,11.769354574662486
-19.703466415405273,-19.737354278564453,11.889511358399691
-20.271697998046875,-20.301528930664062,11.703233206221853
-20.926652908325195,-20.963626861572266,11.755936426302943
-19.798988342285156,-19.825103759765625,11.732926413145023
-20.83513641357422,-20.866676330566406,11.712470979818596
-19.806350708007812,-19.836427688598633,11.690314413275981
-19.719999313354492,-19.758560180664062,11.716989190314228
-20.18122673034668,-20.190248489379883,11.581219114269057
-20.151119232177734,-20.175689697265625,11.697706148835012
-20.03032684326172,-20.03498077392578,11.536556151432686
-19.98124885559082,-19.99266242980957,11.834301066501729
-20.157711029052734,-20.214574813842773,11.651090780417585
-19.887989044189453,-19.912914276123047,11.679644569893505
-20.22663688659668,-20.273073196411133,11.878085288490302
-20.135860443115234,-20.15382957458496,11.750769734417862
-20.229084014892578,-20.261892318725586,11.751219589795667
-20.031394958496094,-20.06009292602539,11.753691646128974
-20.08942413330078,-20.111928939819336,11.587529348251842
-20.457656860351562,-20.448904037475586,11.499593838582676
-19.978124618530273,-19.97673988342285,11.51402378467871
-20.37038230895996,-20.421510696411133,11.936143091550788
-20.44916343688965,-20.490619659423828,11.773696964568645
-20.077234268188477,-20.129108428955078,11.722922690716942
-20.472007751464844,-20.4488582611084,11.538661389069304
-19.474592208862305,-19.53727912902832,11.910970449818336
-20.110200881958008,-20.14317512512207,11.724858818316152
-19.898387908935547,-19.976655960083008,11.893340203168325
-20.497575759887695,-20.559070587158203,11.79571323164137
-20.53499984741211,-20.576425552368164,11.729010106970605
-19.937408447265625,-19.928035736083984,11.702313003626202
-20.136245727539062,-20.15314292907715,11.620252230745775
-20.21986961364746,-20.22119140625,11.62120745829342
-19.84873390197754,-19.842458724975586,11.487734041385146
-19.750247955322266,-19.8007869720459,11.795933354250362
-20.113405227661133,-20.15786361694336,11.665648162686765
-19.54448127746582,-19.594186782836914,11.851502687432149
-20.32021141052246,-20.29043960571289,11.584133839201247
-19.722774505615234,-19.737255096435547,11.51164546517884
-19.953920364379883,-19.974409103393555,11.750657218396274
-20.073671340942383,-20.071237564086914,11.62883492005332
-19.497846603393555,-19.54572105407715,11.749644870417985
-20.565141677856445,-20.578994750976562,11.654386380279199
-20.520490646362305,-20.545146942138672,11.751444411275852
-20.023191452026367,-20.077442169189453,11.832140563563778
-20.031002044677734,-20.078371047973633,11.747393442281425
-19.70820426940918,-19.719554901123047,11.795933354250362
-20.257654190063477,-20.308359146118164,11.660962834578983
-19.475587844848633,-19.5300235748291,11.812808571756333
-20.143253326416016,-20.14453887939453,11.533084790408443
-20.506580352783203,-20.568700790405273,11.74986993416773
-20.475622177124023,-20.53699493408203,11.812590331759457
-20.862899780273438,-20.97141456604004,11.815861849225897
-20.331695556640625,-20.392292022705078,11.723150543565723
-19.550912857055664,-19.588624954223633,11.547433170171844
-20.045988082885742,-20.07883071899414,11.62335539300964
-19.489707946777344,-19.549596786499023,11.880829460720628
-19.91353416442871,-19.899091720581055,11.589467222698627
-20.277170181274414,-20.305973052978516,11.529607940187816
-20.13102149963379,-20.165267944335938,11.691471029668685
-19.83258628845215,-19.86590576171875,11.988946147521066
-19.932857513427734,-19.959272384643555,11.534077047893192
-20.569562911987305,-20.614748001098633,11.594305232254419
-20.196882247924805,-20.175121307373047,11.891348143340002
-19.648218154907227,-19.7205753326416,11.959367633049455
-20.045970916748047,-20.064464569091797,11.711497329502333
-19.673690795898438,-19.696748733520508,11.548419657984049
-20.186389923095703,-20.246200561523438,11.645429532796172
-19.75271987915039,-19.786684036254883,11.600217655407455
-20.580791473388672,-20.645702362060547,11.77403051374634
-20.299152374267578,-20.330629348754883,11.706106335100618
-19.843507766723633,-19.869056701660156,11.500097443340284
-20.422700881958008,-20.436742782592773,11.691817996616692
-20.003061294555664,-20.02175521850586,11.571477360029718
-19.737995147705078,-19.749265670776367,11.62395163917563
-20.508468627929688,-20.54070472717285,11.736099599165865
-19.70030403137207,-19.734710693359375,11.693089359318002
-19.739295959472656,-19.80368995666504,11.870784279785731
-19.844343185424805,-19.864702224731445,11.69632202529452
-19.91722869873047,-19.94841957092285,11.711268327903142
-19.730854034423828,-19.800050735473633,11.832140563563778
